Browser,City,Convname,Convtype,Count,Countrycode,Device,Linkid,Os,Timestamp,Type,Visitortoken
Chrome,Kaohsiung City,Individual plan,trial,1,TW,mobile,f2b50000-9652-4898-a051-da9a27f9e962,iOS,2019-09-04T13:52:00Z,conversion,5d1168c3231d97e2eaccxxxxxxxxxxxx
Safari,Los Angeles,Individual plan,membership,1,US,mobile,60c01985-6a73-4ad8-a2b8-38c17f3ce35e,iOS,2019-09-04T13:59:00Z,conversion,70add2c84787d8cb6108xxxxxxxxxxxx
Instagram App,Machida-shi,Individual plan,membership,1,JP,mobile,55d8d10c-3671-4c58-9c01-6cef7a9d9785,iOS,2019-09-04T14:02:00Z,conversion,5d215ccc425c73a641f0xxxxxxxxxxxx
Instagram App,Manhattan Beach,Family plan,membership,1,US,mobile,2ad4281a-01db-4311-b4a4-c37bb015f66b,iOS,2019-09-04T14:12:00Z,conversion,7bf82fadbb924e667753xxxxxxxxxxxx
Instagram App,Newport,Individual plan,membership,1,GB,mobile,b749d811-01d8-43c4-a79e-7233fca86717,iOS,2019-09-04T14:19:00Z,conversion,968a921eb6093f90efb2xxxxxxxxxxxx
Safari,Osaka,Individual plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,iOS,2019-09-04T14:34:00Z,conversion,374fc4360dd4a78a40e2xxxxxxxxxxxx
Safari,Saiwaicho,Individual plan,trial,1,JP,desktop,7ac49fc0-e21f-4478-b845-112067de5b61,macOS,2019-09-04T14:46:00Z,conversion,a50bd11b4c71fb0a5e32xxxxxxxxxxxx
Safari,Suginami-ku,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-04T15:12:00Z,conversion,85011d5dabff300dbc22xxxxxxxxxxxx
Safari,Muko,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-04T16:02:00Z,conversion,801a66c1a368b5c37a48xxxxxxxxxxxx
Facebook App,Tainan City,Individual plan,trial,1,TW,mobile,71a78d1d-9310-4602-8a34-b7d6a132bfe0,iOS,2019-09-04T16:39:00Z,conversion,67c34dadd62a2e1a8c61xxxxxxxxxxxx
Instagram App,Boynton Beach,Individual plan,trial,1,US,mobile,3ef9f14a-874b-4e12-bc9f-b2a9167564c7,iOS,2019-09-04T17:35:00Z,conversion,0aa972d9b7e61b999f5bxxxxxxxxxxxx
Safari,Tokyo,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-04T17:48:00Z,conversion,4f75ea042628786932f3xxxxxxxxxxxx
Safari,Adeje,Individual plan,trial,1,ES,mobile,44ff9020-3738-4950-a963-f2f284a213b0,iOS,2019-09-04T17:57:00Z,conversion,c93faf0ea9d7698cb400xxxxxxxxxxxx
Instagram App,Osaka,Individual plan,membership,1,JP,mobile,55d8d10c-3671-4c58-9c01-6cef7a9d9785,iOS,2019-09-04T17:58:00Z,conversion,7ea69af31ce415f17d73xxxxxxxxxxxx
Safari,Komae,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-04T18:01:00Z,conversion,55a2127f88ec3ebd263bxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,6cf2282a-58f2-4e43-acc5-320d50e8026c,iOS,2019-09-04T18:01:00Z,conversion,43aa988a8069d4231401xxxxxxxxxxxx
Instagram App,Indore,Individual plan,trial,1,IN,mobile,2365ae41-8b48-4f3e-9f3c-e17e60264de2,iOS,2019-09-04T18:42:00Z,conversion,0b272dd71764ec7f9efbxxxxxxxxxxxx
Safari,Lagos,Individual plan,trial,1,NG,mobile,60b1f273-036b-4d63-9538-63948707abaa,iOS,2019-09-04T20:12:00Z,conversion,18946ed53b549cb219d0xxxxxxxxxxxx
Instagram App,Los Angeles,Individual plan,trial,1,US,mobile,671b67f6-b2a5-474c-9c6c-dd11ccf60055,iOS,2019-09-04T22:06:00Z,conversion,1c86b24453fbf5c67d4exxxxxxxxxxxx
Instagram App,Unknown,Individual plan,membership,1,JP,mobile,55d8d10c-3671-4c58-9c01-6cef7a9d9785,iOS,2019-09-04T22:14:00Z,conversion,224d222a6e6fb063730axxxxxxxxxxxx
Safari,Accra,Family plan,trial,1,GH,mobile,6c480f0c-f28e-4dc8-858e-f4af228a3f97,iOS,2019-09-04T23:30:00Z,conversion,cd701c23da4907c5ad39xxxxxxxxxxxx
Safari,Tokoname,Student plan,trial,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-09-04T23:32:00Z,conversion,bee53a87c79ac403274dxxxxxxxxxxxx
Instagram App,Seattle,Individual plan,membership,1,US,mobile,edd63246-8b29-4faa-8372-fce19875d835,iOS,2019-09-04T23:58:00Z,conversion,987252ac38999fd1ece6xxxxxxxxxxxx
Instagram App,Guarulhos,Individual plan,trial,1,BR,mobile,c00003e0-acf0-44b8-9fa9-cd3564c47772,iOS,2019-09-05T01:03:00Z,conversion,5c2cb434c21e356b2a66xxxxxxxxxxxx
Safari,Ryde,Individual plan,trial,1,AU,mobile,1d2f5f5b-cf84-4d12-9821-385cfd0da49e,iOS,2019-09-05T01:30:00Z,conversion,732c767ca32a46e9d05bxxxxxxxxxxxx
Safari,Tyler,Individual plan,trial,1,US,mobile,464105bb-8074-4d61-b12a-f41062062081,iOS,2019-09-05T02:52:00Z,conversion,5b22366ad3707e6d14bbxxxxxxxxxxxx
Instagram App,Tsu,Individual plan,trial,1,JP,mobile,4f7eef38-21af-47e6-882c-e8cf076629e9,iOS,2019-09-05T02:54:00Z,conversion,ca1fe47697e51d9e9b0cxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,eae79be1-e325-4102-9d5a-cddcfc7895c2,iOS,2019-09-05T03:09:00Z,conversion,e096cf58c23d92d2e40cxxxxxxxxxxxx
Line App,Unknown,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T03:17:00Z,conversion,f43924e9fadc3be50f69xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,US,mobile,28e809c8-a903-4a03-88ce-8c2dab330456,iOS,2019-09-05T04:14:00Z,conversion,1493eac413449cfbfbc7xxxxxxxxxxxx
Instagram App,New Orleans,Individual plan,membership,1,US,mobile,3ef9f14a-874b-4e12-bc9f-b2a9167564c7,iOS,2019-09-05T04:22:00Z,conversion,e131e1eb74154d42c840xxxxxxxxxxxx
Safari,Frankfurt am Main,Individual plan,membership,1,DE,mobile,27555b36-1971-4290-bc34-017b32ed4ad1,iOS,2019-09-05T04:36:00Z,conversion,4b72b69b62082b8a9fc6xxxxxxxxxxxx
Facebook App,Tel Aviv,Individual plan,membership,1,IL,Mobile Device,a2c7e649-6ff9-4f41-b1ef-7f50dc149c80,iOS,2019-09-05T04:36:00Z,conversion,2682358964c2b0175d15xxxxxxxxxxxx
Instagram App,Kaluga,Individual plan,trial,1,RU,mobile,10657d6f-4eb8-452a-882c-3ef3023cee86,iOS,2019-09-05T05:24:00Z,conversion,89bbbe1839d8de0baaa5xxxxxxxxxxxx
Safari,Durham,Individual plan,trial,1,US,mobile,2c42713b-d836-45a1-91d0-2529b70c1d7a,iOS,2019-09-05T06:40:00Z,conversion,f569ba89c9293459e1faxxxxxxxxxxxx
Safari,Cape Town,Student plan,membership,1,ZA,mobile,5597dd36-5652-4719-83a2-41d5fbed2183,iOS,2019-09-05T08:09:00Z,conversion,ab9f10d0cc545310ab0cxxxxxxxxxxxx
Instagram App,Bologna,Student plan,membership,1,IT,mobile,c043633b-fb4e-44dd-91ae-9f7aaedbf9b6,iOS,2019-09-05T08:14:00Z,conversion,186c8dc131a4c038dc73xxxxxxxxxxxx
Facebook App,Beckley,Individual plan,trial,1,US,mobile,958d1651-e46e-4b92-a9f2-da8ec63dd6a9,iOS,2019-09-05T08:54:00Z,conversion,040d21f12aaf8096b1e4xxxxxxxxxxxx
Instagram App,San Francisco,Family plan,trial,1,US,mobile,d9e7c171-319f-4797-af0c-e75878119fb2,iOS,2019-09-05T09:11:00Z,conversion,e8a5db377a235b70fd97xxxxxxxxxxxx
Safari,Yokohama,Individual plan,trial,1,JP,mobile,fe8687ca-61fc-430c-876e-50a9a6cf441a,iOS,2019-09-05T10:14:00Z,conversion,6455c817fd1835169f74xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,599225bf-47a1-40e4-8fdb-67b32e020c65,iOS,2019-09-05T10:37:00Z,conversion,3d658e49ed72c2ffbeb3xxxxxxxxxxxx
Chrome,Motherwell,Individual plan,membership,1,GB,desktop,d8dddc08-df0a-46b7-9cb0-6972dc403023,macOS,2019-09-05T10:40:00Z,conversion,b97d4a02aeea1a060e58xxxxxxxxxxxx
Safari,Kawasaki,Individual plan,trial,1,JP,mobile,7a66da3e-a9c0-4bdd-90bc-612a2cc7df05,iOS,2019-09-05T10:53:00Z,conversion,ab35d7326af33c47a8a5xxxxxxxxxxxx
Chrome,Toyonaka,Student plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,Android,2019-09-05T11:30:00Z,conversion,3e37fe17b4d4f3143490xxxxxxxxxxxx
Instagram App,Irving,Individual plan,trial,1,US,mobile,97e3e844-f77d-4c1d-8b50-6aacc09cb6fd,iOS,2019-09-05T12:05:00Z,conversion,bedc9f97b5480b461291xxxxxxxxxxxx
Safari,Obuse,Individual plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,iOS,2019-09-05T12:17:00Z,conversion,59e79f41584ce8fa48d2xxxxxxxxxxxx
Safari,Kitakyushu,Individual plan,trial,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-09-05T14:15:00Z,conversion,ed898eb8912075b1426fxxxxxxxxxxxx
Safari,Kyoto,Individual plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,iOS,2019-09-05T14:19:00Z,conversion,a128986aadc0802a00c6xxxxxxxxxxxx
Safari,Takarazuka,Individual plan,trial,1,JP,mobile,e59c65de-0bb2-4bb9-8d34-0b312ebd38b4,iOS,2019-09-05T14:31:00Z,conversion,f7fb4f38b56ea42688f0xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-09-05T15:06:00Z,conversion,a93c7bc958e1542ca0d2xxxxxxxxxxxx
Safari,Edogawa,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T15:07:00Z,conversion,d2cc2d2a8b47100b0601xxxxxxxxxxxx
Safari,Toride-shi,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T15:12:00Z,conversion,2177899c61c022db83aaxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T15:15:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,US,mobile,f34803dc-317d-489f-adac-68ecf9d15221,iOS,2019-09-05T15:16:00Z,conversion,fe0d19b5b78a2565ec5bxxxxxxxxxxxx
Facebook App,Lexington,Individual plan,trial,1,US,mobile,958d1651-e46e-4b92-a9f2-da8ec63dd6a9,iOS,2019-09-05T15:28:00Z,conversion,e9cb2fce1725cb2014e1xxxxxxxxxxxx
Safari,Philadelphia,Individual plan,trial,1,US,mobile,be2b3c6e-7390-411c-ac9d-81ab6c898508,iOS,2019-09-05T15:28:00Z,conversion,7b793f4230b93f5190d5xxxxxxxxxxxx
Instagram App,Unknown,Individual plan,trial,1,US,mobile,155040cd-fbe6-457d-9098-6cc4dcace837,iOS,2019-09-05T15:29:00Z,conversion,c20a5af2860af97ff715xxxxxxxxxxxx
Safari,Shibuya,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T15:34:00Z,conversion,ff0500fe546aac28bd48xxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T15:37:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Line App,Unknown,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T16:00:00Z,conversion,1de31c4d7511b1ce19b6xxxxxxxxxxxx
Instagram App,Sayama,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T16:01:00Z,conversion,be20d2a84439d4210510xxxxxxxxxxxx
Safari,Hitachi-Naka,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T16:08:00Z,conversion,c229dd0a4d556c9dea12xxxxxxxxxxxx
Safari,Staten Island,Individual plan,membership,1,US,mobile,c24e1424-ef30-4824-9f61-772931eb8ab5,iOS,2019-09-05T18:41:00Z,conversion,7d5b94bf9f7892059d16xxxxxxxxxxxx
Instagram App,Medellín,Individual plan,membership,1,CO,mobile,973d48a0-65b7-4b82-94db-47e89af0c045,iOS,2019-09-05T19:10:00Z,conversion,cc1915dceaf35ac095dcxxxxxxxxxxxx
Instagram App,Novosibirsk,Individual plan,trial,1,RU,mobile,3a29169d-2eb9-40cd-b8ad-cc7c35f48e12,iOS,2019-09-05T19:51:00Z,conversion,e2457027dbf9febcc416xxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T20:40:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T20:49:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T20:51:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T20:59:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Mobile Safari UIWebView,San Francisco,Individual plan,trial,1,US,mobile,7ddc4d76-35f5-4672-af48-ae3aab9ac480,iOS,2019-09-05T21:08:00Z,conversion,a87062d28f634d2c1bb5xxxxxxxxxxxx
Chrome,Koto,Individual plan,membership,1,JP,desktop,fa5ade31-72db-4829-bfef-40d58e138e5a,macOS,2019-09-05T21:35:00Z,conversion,3ac33c74ebcfe01ac56fxxxxxxxxxxxx
Facebook App,Palmdale,Individual plan,trial,1,US,mobile,f5ba9ca7-6189-497e-9e3b-67ba03ce2f82,iOS,2019-09-05T21:51:00Z,conversion,16dd836aaf5d7f7e34b5xxxxxxxxxxxx
Safari,Richmond,Individual plan,membership,1,AU,mobile,8edcf242-91ea-4a3c-91a6-804ffd5c36e3,iOS,2019-09-05T22:27:00Z,conversion,4ac2e3a53b5a9d6b3fa8xxxxxxxxxxxx
Line App,Unknown,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-05T22:28:00Z,conversion,11c19088308a4c1d13c6xxxxxxxxxxxx
Safari,Pagosa Springs,Individual plan,trial,1,US,mobile,8329fd07-bbec-47b7-b0a6-14aa6432ac24,iOS,2019-09-05T22:41:00Z,conversion,11dc68954851a28794dcxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-05T22:41:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Instagram App,Fort-de-France,Individual plan,trial,1,MQ,mobile,2c035d19-d7fa-47c3-b686-f51bf8018d56,iOS,2019-09-05T22:57:00Z,conversion,241004d4bc165b474abdxxxxxxxxxxxx
Safari,Tangerang,Student plan,membership,1,ID,mobile,251742af-6319-4355-8f4a-c04f8cf3813f,iOS,2019-09-05T22:59:00Z,conversion,3d09d019e42d60770799xxxxxxxxxxxx
Safari,Tokyo,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-05T23:11:00Z,conversion,83705626dcef4ed6a31cxxxxxxxxxxxx
Safari,Tokyo,Individual plan,membership,1,JP,mobile,fa5ade31-72db-4829-bfef-40d58e138e5a,iOS,2019-09-05T23:25:00Z,conversion,5323e2405bc9d317c41axxxxxxxxxxxx
Instagram App,Hiratsuka,Individual plan,trial,1,JP,mobile,60840ffd-8578-4271-862b-6aeaa603ccfe,iOS,2019-09-06T00:02:00Z,conversion,cff7608d9eda223205a7xxxxxxxxxxxx
Safari,Buenos Aires,Individual plan,trial,1,AR,mobile,d210bc18-2114-4b81-9f33-e6acbbf5e15c,iOS,2019-09-06T00:48:00Z,conversion,5bc1fbfb22ef714c3e5axxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T01:16:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Line App,Unknown,Student plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-06T01:47:00Z,conversion,28fb48abd6d9158829eexxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T01:59:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Instagram App,Unknown,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-06T02:45:00Z,conversion,e3c74349e32270e2e642xxxxxxxxxxxx
Safari,Adachi,Individual plan,membership,1,JP,mobile,ae68b682-c543-4dde-b117-5354a0cf660d,iOS,2019-09-06T03:00:00Z,conversion,b63fe90c1d986e646187xxxxxxxxxxxx
Safari,Osaka,Student plan,trial,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-09-06T03:04:00Z,conversion,07976ab394c63ee64dcbxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T03:09:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Instagram App,Goiânia,Individual plan,trial,1,BR,mobile,7e93b11e-cc46-449f-af14-65c2cd7cdc9e,iOS,2019-09-06T03:23:00Z,conversion,b8e2fb45d0a367c1a38dxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T03:23:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Safari,Nerima,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-06T03:31:00Z,conversion,b7e0940bf2bba2b33fcexxxxxxxxxxxx
Safari,Unknown,Student plan,trial,1,JP,mobile,5300d363-86c6-4d30-9855-58a76f5ebe6f,iOS,2019-09-06T04:14:00Z,conversion,15161221d17e55303cf5xxxxxxxxxxxx
Instagram App,Moron,Individual plan,trial,1,AR,mobile,7ddc4d76-35f5-4672-af48-ae3aab9ac480,iOS,2019-09-06T04:18:00Z,conversion,e479464ae2885c9cd766xxxxxxxxxxxx
Instagram App,Albuquerque,Individual plan,trial,1,US,mobile,7ddc4d76-35f5-4672-af48-ae3aab9ac480,iOS,2019-09-06T04:24:00Z,conversion,3157f66e92485b821da0xxxxxxxxxxxx
Mobile Safari UIWebView,,Individual plan,trial,1,JP,Mobile Phone,60840ffd-8578-4271-862b-6aeaa603ccfe,iOS,2019-09-06T04:31:00Z,conversion,f411fd3f509fb6d8264cxxxxxxxxxxxx
Safari,Curitiba,Individual plan,trial,1,BR,mobile,33764eb7-f919-4d6d-b1a2-47725ec0c622,iOS,2019-09-06T04:42:00Z,conversion,311cc52134a022ecd402xxxxxxxxxxxx
Line App,Fujisawa,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-09-06T05:13:00Z,conversion,80236690188927b1e0dfxxxxxxxxxxxx
Safari,Tokyo,Family plan,membership,1,JP,mobile,21c2b759-e850-4cef-b4d9-9f1885430f44,iOS,2019-09-06T05:16:00Z,conversion,3c94fbdaacea0795788exxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,6651501c-eef7-4f64-81d1-6915cfadbec4,iOS,2019-09-06T05:32:00Z,conversion,966e7819b6698d9f8bd9xxxxxxxxxxxx
Instagram App,Azusa,Individual plan,trial,1,US,mobile,db4e6be3-bc3f-48a8-b64d-d0d59dd7532a,iOS,2019-09-06T06:02:00Z,conversion,a2c6615b533f3f303d00xxxxxxxxxxxx
Safari,Okayama,Student plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,iOS,2019-09-06T07:02:00Z,conversion,989b45436b83666104e2xxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T07:03:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T07:27:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Safari,Kolkata,Individual plan,trial,1,IN,mobile,0a38a2ce-b524-4078-a295-a3586148b168,iOS,2019-09-06T07:57:00Z,conversion,1133f687c12221a81b4exxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,6651501c-eef7-4f64-81d1-6915cfadbec4,iOS,2019-09-06T08:04:00Z,conversion,60c1ec2029ecb8594c91xxxxxxxxxxxx
Instagram App,Sydney,Individual plan,trial,1,AU,mobile,3b9d4b65-6b13-4411-8325-61b275383179,iOS,2019-09-06T09:33:00Z,conversion,d623db78898aa3d97299xxxxxxxxxxxx
Safari,Bastia,Individual plan,trial,1,FR,mobile,7afa0a9a-1f65-424f-ab32-6d95345ace47,iOS,2019-09-06T09:41:00Z,conversion,7ddb2cb45fd3e59e1fb2xxxxxxxxxxxx
Safari,Diest,Individual plan,membership,1,BE,mobile,5115d0c5-a279-4b9f-b927-6437a67860b3,iOS,2019-09-06T10:01:00Z,conversion,2107b78ca7307c9ec623xxxxxxxxxxxx
Chrome,Indianapolis,Individual plan,trial,1,US,mobile,f34803dc-317d-489f-adac-68ecf9d15221,iOS,2019-09-06T10:23:00Z,conversion,75c722d9cd111ffc87cdxxxxxxxxxxxx
Facebook App,Dublin,Individual plan,trial,1,IE,mobile,20a262cf-e6b1-4435-87c8-42c13d8ab67c,iOS,2019-09-06T10:52:00Z,conversion,cbec54a6d824229af3e6xxxxxxxxxxxx
Safari,Bondy,Individual plan,trial,1,FR,mobile,7afa0a9a-1f65-424f-ab32-6d95345ace47,iOS,2019-09-06T11:09:00Z,conversion,1ceb14892defcb114e9dxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T11:14:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Instagram App,Iwakuni,Individual plan,trial,1,JP,mobile,8b7ee8fa-7a91-474b-ad81-e60c0da2c601,iOS,2019-09-06T11:15:00Z,conversion,f49f0458ed02464b5a43xxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T12:10:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Safari,Chelsea,Individual plan,trial,1,GB,mobile,fde8545b-b42b-4b0a-a9bd-c20899749838,iOS,2019-09-06T13:06:00Z,conversion,6de61ecc708fd329b594xxxxxxxxxxxx
Safari,Maebashi,Individual plan,trial,1,JP,mobile,128de681-842a-4023-8904-54c6772e7801,iOS,2019-09-06T13:08:00Z,conversion,fbdb711fb69780fd368exxxxxxxxxxxx
Facebook App,Birmingham,Individual plan,membership,1,US,mobile,220e03c3-cf5d-4078-8c32-4903429453c5,iOS,2019-09-06T13:20:00Z,conversion,e45d81b753d35c5ed21axxxxxxxxxxxx
Facebook App,Gallatin,Individual plan,trial,1,US,mobile,93c3042c-d233-4a9a-9513-0a8f2bfd6ed7,iOS,2019-09-06T13:31:00Z,conversion,c0aebe27aa6679fcd1ddxxxxxxxxxxxx
Safari,Saga,Individual plan,trial,1,JP,mobile,5300d363-86c6-4d30-9855-58a76f5ebe6f,iOS,2019-09-06T13:34:00Z,conversion,c4df458d79a613208d24xxxxxxxxxxxx
Safari,Iquique,Individual plan,trial,1,CL,mobile,7e6b5135-d2b7-4e36-af2d-8dbfe525b7e9,iOS,2019-09-06T13:52:00Z,conversion,d27da201f9c798acdf64xxxxxxxxxxxx
Safari,Ottawa,Individual plan,membership,1,CA,mobile,f9a240b1-9476-40a1-8d03-0c90061a005b,iOS,2019-09-06T14:16:00Z,conversion,4dbcdf487005ea31518bxxxxxxxxxxxx
Instagram App,Matsumoto Shi,Individual plan,trial,1,JP,mobile,60840ffd-8578-4271-862b-6aeaa603ccfe,iOS,2019-09-06T15:34:00Z,conversion,7e0f87049d38b08c971dxxxxxxxxxxxx
Firefox,Roppongi,Individual plan,trial,1,JP,desktop,51f75e7e-e388-442a-9a4a-deda6a4179a6,Windows 10,2019-09-06T15:48:00Z,conversion,c4c24e5ead78d4a3a7edxxxxxxxxxxxx
Safari,Frankfurt am Main,Individual plan,trial,1,DE,mobile,b2ba2315-41d0-4ce2-a7d9-0905619cc3b6,iOS,2019-09-06T15:52:00Z,conversion,a7f8f4cf6997de8b1f02xxxxxxxxxxxx
Chrome,São Paulo,Individual plan,trial,1,BR,mobile,bff1e713-0c86-4fa4-8eca-e4ff1cd2c819,iOS,2019-09-06T16:41:00Z,conversion,2923d52e9e6e06c50532xxxxxxxxxxxx
Instagram App,Manitowoc,Individual plan,trial,1,US,mobile,ecf757db-d47b-4aa0-ac96-6afd1284069d,iOS,2019-09-06T17:27:00Z,conversion,25a58330e25cbf2e07e4xxxxxxxxxxxx
Firefox,Gummersbach,Individual plan,trial,1,DE,desktop,319dade9-eef1-4d9b-8fb4-466c0ab1400c,macOS,2019-09-06T19:00:00Z,conversion,278a057ee87b521e818dxxxxxxxxxxxx
Safari,Nerima,Individual plan,trial,1,JP,mobile,2171a607-6678-4d88-b4d4-3418020e5ad9,iOS,2019-09-06T19:03:00Z,conversion,cce1a4360a39e972045bxxxxxxxxxxxx
Instagram App,Abington,Individual plan,trial,1,US,mobile,b5cf7665-0309-4fdd-be9b-ded36988ffc0,iOS,2019-09-06T19:17:00Z,conversion,ed9ed8d32f65013b456fxxxxxxxxxxxx
Instagram App,Joliette,Individual plan,membership,1,CA,mobile,97b9f5a7-1423-4685-97b4-5f1b50581e96,iOS,2019-09-06T20:08:00Z,conversion,1b5614a9df8e4bb613f4xxxxxxxxxxxx
Instagram App,Gatineau,Individual plan,membership,1,CA,mobile,97b9f5a7-1423-4685-97b4-5f1b50581e96,iOS,2019-09-06T20:15:00Z,conversion,89067a54458c2a1d1128xxxxxxxxxxxx
